ProductID,ProductName,Category,total_quantity_sold,total_revenue
1248,Dictionary,Books,637,3.062618682E7
1567,Football,Sports,661,3.570461272E7
1310,Cupboard,Furniture,554,2.637047887E7
2671,Mixer,Home Appliances,668,3.591263462E7
1981,Jacket,Clothing,603,2.929780909E7
842,Tennis Racket,Sports,624,2.97267966E7
824,Office Chair,Furniture,735,3.826527275E7
466,Cricket Bat,Sports,683,3.225798332E7
3965,Sofa,Furniture,676,3.449847819E7
4400,Novel,Books,570,2.589298083E7
4822,Mobile Phone,Electronics,627,2.951559929E7
3891,Mixer,Home Appliances,683,3.443755535E7
1366,Keyboard,Electronics,751,3.58099281E7
1704,Mobile Phone,Electronics,607,3.505590637E7
4407,Mixer,Home Appliances,616,2.874234211E7
505,Office Chair,Furniture,663,3.286144597E7
4073,Mixer,Home Appliances,663,3.244620433E7
943,Shirt,Clothing,625,3.2816673E7
817,Novel,Books,632,3.34931035E7
4616,Microwave,Home Appliances,621,3.137512459E7
337,Mixer,Home Appliances,665,3.463300721E7
4882,Office Chair,Furniture,760,3.652901063E7
4401,Table,Furniture,585,3.070600479E7
1020,Cricket Bat,Sports,732,4.00450106E7
522,Cricket Bat,Sports,671,3.291149098E7
3040,Cricket Bat,Sports,756,4.123012312E7
3290,Football,Sports,597,3.082900156E7
3229,Cupboard,Furniture,670,3.330966251E7
4973,Novel,Books,646,3.877488118E7
761,Washing Machine,Home Appliances,596,3.156021442E7
2909,Office Desk,Furniture,563,2.988388857E7
3382,Mouse,Electronics,701,3.631363995E7
4203,Shirt,Clothing,741,3.532901501E7
4065,Refrigerator,Home Appliances,593,3.072718343E7
220,Dictionary,Books,617,2.966977642E7
1944,Cricket Bat,Sports,596,3.021776515E7
4285,Mobile Phone,Electronics,678,3.443482107E7
3565,Speaker,Electronics,740,3.550617911E7
4246,Sofa,Furniture,665,3.602216906E7
623,Data Science Book,Books,533,2.422826999E7
3667,Mobile Phone,Electronics,688,3.749837972E7
2418,Keyboard,Electronics,627,3.164280179E7
733,Football,Sports,757,4.150159769E7
1601,Refrigerator,Home Appliances,593,2.913906932E7
2685,Data Science Book,Books,675,3.173848133E7
2310,Mixer,Home Appliances,662,3.029804705E7
4124,Washing Machine,Home Appliances,710,3.715117859E7
3634,Shirt,Clothing,660,3.504330599E7
55,Football,Sports,567,2.695552981E7
2993,T-Shirt,Clothing,709,3.905559084E7
1119,Table,Furniture,657,3.201225301E7
809,Monitor,Electronics,613,3.336052837E7
4876,Cricket Bat,Sports,701,3.388656573E7
3546,Cupboard,Furniture,667,3.245631887E7
2191,Novel,Books,734,3.856128365E7
359,Microwave,Home Appliances,660,3.352253296E7
2615,Mixer,Home Appliances,761,3.870843714E7
4044,Washing Machine,Home Appliances,720,3.43868812E7
1029,Jacket,Clothing,661,3.351718685E7
2728,T-Shirt,Clothing,605,3.042395425E7
4272,Jacket,Clothing,721,3.607425534E7
3448,Data Science Book,Books,586,3.051859714E7
2092,Jeans,Clothing,639,2.858347304E7
948,Shirt,Clothing,603,3.027293755E7
345,Jacket,Clothing,504,2.227761708E7
852,Shirt,Clothing,608,2.89607497E7
3697,Tennis Racket,Sports,560,2.666189747E7
4716,Gym Kit,Sports,637,3.189637116E7
3090,Microwave,Home Appliances,635,3.267884907E7
3631,Dictionary,Books,687,3.369961473E7
925,Mouse,Electronics,582,3.10077783E7
2549,Office Chair,Furniture,602,3.338707319E7
264,Tennis Racket,Sports,684,3.400443145E7
4513,T-Shirt,Clothing,693,3.05091988E7
4282,Microwave,Home Appliances,718,3.586464984E7
2385,Jeans,Clothing,803,4.093971884E7
4911,Mixer,Home Appliances,626,3.061263237E7
3408,Sofa,Furniture,702,3.54120121E7
2755,Washing Machine,Home Appliances,778,3.527945431E7
3751,Speaker,Electronics,741,3.455131387E7
4175,Table,Furniture,624,3.24469985E7
2010,Mixer,Home Appliances,680,3.219768418E7
569,Jeans,Clothing,756,4.092750028E7
2197,T-Shirt,Clothing,707,3.359345098E7
3077,Speaker,Electronics,686,3.414482595E7
4919,Programming Book,Books,617,3.057763794E7
991,Programming Book,Books,693,3.421543888E7
2390,Table,Furniture,657,3.319902657E7
3454,Jeans,Clothing,721,3.736228963E7
4321,Data Science Book,Books,703,3.538104898E7
151,Programming Book,Books,606,3.167153574E7
1356,Jeans,Clothing,600,2.933506543E7
384,T-Shirt,Clothing,670,3.17367562E7
116,Refrigerator,Home Appliances,576,3.308711737E7
3743,Novel,Books,665,3.193301178E7
2077,Dictionary,Books,736,3.364457739E7
4331,T-Shirt,Clothing,672,3.089296183E7
4371,Gym Kit,Sports,705,3.587533422E7
2449,Office Chair,Furniture,718,3.604874066E7
3269,Microwave,Home Appliances,720,3.846971257E7
936,Gym Kit,Sports,670,3.294872363E7
1643,Programming Book,Books,749,3.767197505E7
725,Cupboard,Furniture,577,2.843221417E7
1024,Washing Machine,Home Appliances,773,3.791246908E7
4293,Dictionary,Books,575,2.799512017E7
2960,Gym Kit,Sports,733,3.370552157E7
4607,Cupboard,Furniture,616,2.980809424E7
2478,Dictionary,Books,671,3.146565705E7
938,Table,Furniture,576,2.970891805E7
4867,Cupboard,Furniture,728,3.708045146E7
4100,Office Desk,Furniture,630,3.374415492E7
1139,Tennis Racket,Sports,619,2.831181629E7
4481,Laptop,Electronics,671,3.264837434E7
2884,Tennis Racket,Sports,671,3.484987379E7
2314,Mouse,Electronics,662,3.227926481E7
2979,Laptop,Electronics,714,3.618340423E7
3426,Office Desk,Furniture,586,3.059785571E7
4698,Shirt,Clothing,642,3.249075922E7
4432,Office Desk,Furniture,667,3.25897853E7
4133,Novel,Books,788,3.841990944E7
4162,Laptop,Electronics,752,3.491192735E7
321,Mouse,Electronics,677,3.340800555E7
2785,Office Chair,Furniture,712,2.885995063E7
3878,Cupboard,Furniture,690,3.544947501E7
4997,Jacket,Clothing,537,2.837798349E7
2701,Cupboard,Furniture,710,3.656269843E7
3197,Tennis Racket,Sports,639,3.082932621E7
2015,Shirt,Clothing,625,2.95683652E7
1726,Office Desk,Furniture,551,2.354711878E7
970,Jeans,Clothing,699,3.38373869E7
3675,Mixer,Home Appliances,617,2.821551883E7
3052,Novel,Books,682,3.416784021E7
4178,Speaker,Electronics,674,3.490421461E7
2894,Programming Book,Books,638,3.320276779E7
663,Microwave,Home Appliances,673,3.139643498E7
715,Data Science Book,Books,705,3.356394235E7
2043,Shirt,Clothing,729,3.406112245E7
1888,Data Science Book,Books,708,3.628441036E7
4422,Keyboard,Electronics,569,2.667766527E7
3427,Dictionary,Books,683,3.158043942E7
82,Jeans,Clothing,678,3.39125755E7
3464,Office Chair,Furniture,660,3.54818553E7
3216,Mixer,Home Appliances,617,3.23906317E7
4775,Laptop,Electronics,492,2.446029561E7
224,Mixer,Home Appliances,727,3.915296182E7
308,Monitor,Electronics,672,3.542230491E7
627,Cupboard,Furniture,735,3.497457349E7
2659,Tablet,Electronics,708,3.177065828E7
2018,Washing Machine,Home Appliances,612,3.024166611E7
51,Cupboard,Furniture,771,3.597165767E7
697,Novel,Books,684,3.547219534E7
2899,Microwave,Home Appliances,515,2.567601731E7
16,T-Shirt,Clothing,677,3.326125069E7
80,Gym Kit,Sports,716,3.59818124E7
2472,Mouse,Electronics,572,2.913294302E7
4194,Washing Machine,Home Appliances,803,4.194221344E7
2752,T-Shirt,Clothing,639,3.011303538E7
895,Keyboard,Electronics,714,3.540202948E7
2541,Microwave,Home Appliances,587,3.046328889E7
3987,Shirt,Clothing,625,3.100932827E7
1463,Sofa,Furniture,635,3.200960814E7
4773,Table,Furniture,699,3.333848554E7
650,Microwave,Home Appliances,724,3.256934605E7
802,T-Shirt,Clothing,656,3.007752357E7
3653,Novel,Books,746,3.513014259E7
1939,Cupboard,Furniture,765,3.57991453E7
4335,Jeans,Clothing,764,3.731111992E7
4730,Data Science Book,Books,656,3.42913595E7
1330,Tennis Racket,Sports,621,2.973722311E7
2442,Novel,Books,663,3.437325665E7
2613,Monitor,Electronics,689,3.282056809E7
2954,Refrigerator,Home Appliances,645,3.006812449E7
4828,Tennis Racket,Sports,573,3.146311846E7
1488,Dictionary,Books,724,3.846600154E7
4052,Dictionary,Books,759,3.543418646E7
3291,Novel,Books,632,3.267374864E7
2202,Table,Furniture,734,3.670476509E7
2361,Jacket,Clothing,479,1.811217577E7
4442,Football,Sports,723,3.50538226E7
2056,Laptop,Electronics,593,2.822916424E7
3717,Office Chair,Furniture,609,2.944385146E7
4505,Jeans,Clothing,575,2.470274677E7
1236,Sofa,Furniture,472,2.282895799E7
2717,T-Shirt,Clothing,656,3.346011563E7
3069,Keyboard,Electronics,551,2.96107579E7
3964,Programming Book,Books,697,3.416778347E7
1702,Mixer,Home Appliances,660,3.190306695E7
2598,Refrigerator,Home Appliances,630,3.267309094E7
2069,Football,Sports,732,3.787993082E7
371,T-Shirt,Clothing,732,3.628999619E7
3993,Data Science Book,Books,564,2.622521256E7
3164,Football,Sports,634,3.024134511E7
4003,Novel,Books,572,2.993824539E7
3424,Football,Sports,682,3.390319423E7
2638,Mouse,Electronics,644,3.645701271E7
3811,Mixer,Home Appliances,688,3.467097552E7
4662,Table,Furniture,653,3.291363431E7
3310,Washing Machine,Home Appliances,674,3.07571034E7
290,T-Shirt,Clothing,616,2.803485413E7
4059,Table,Furniture,644,3.272604834E7
739,Cupboard,Furniture,651,3.370362445E7
3893,T-Shirt,Clothing,619,3.116679069E7
1525,Tablet,Electronics,690,3.462647811E7
1884,Gym Kit,Sports,533,2.572283111E7
2942,Cricket Bat,Sports,612,3.127256875E7
4579,Cupboard,Furniture,577,3.031574995E7
698,Novel,Books,727,3.772349122E7
4213,Programming Book,Books,640,3.521096466E7
2057,Novel,Books,686,3.543474861E7
1795,Shirt,Clothing,645,3.047643991E7
1587,Sofa,Furniture,710,3.4389541E7
4254,Dictionary,Books,608,3.015106587E7
1735,Novel,Books,630,3.518626971E7
1832,Data Science Book,Books,648,3.377352428E7
173,Jacket,Clothing,615,3.17308781E7
1818,Football,Sports,681,3.397545601E7
336,Dictionary,Books,834,4.340798887E7
1619,T-Shirt,Clothing,744,3.763542004E7
1168,Data Science Book,Books,561,3.095366113E7
564,Sofa,Furniture,581,2.806716621E7
3846,Mixer,Home Appliances,755,3.638292543E7
2201,Office Desk,Furniture,574,2.960713768E7
2796,Shirt,Clothing,696,3.445453051E7
4453,Jacket,Clothing,669,3.211856037E7
3712,Mixer,Home Appliances,693,3.215487395E7
2204,Novel,Books,671,3.075506968E7
4050,Dictionary,Books,746,3.932469608E7
2911,Football,Sports,544,2.284969045E7
4951,Jeans,Clothing,762,3.695770464E7
2360,Tennis Racket,Sports,629,3.231755493E7
1596,Refrigerator,Home Appliances,575,2.968025425E7
1612,Football,Sports,684,3.266561468E7
4452,Table,Furniture,719,3.444444396E7
2961,Mixer,Home Appliances,618,3.18261595E7
3348,Office Chair,Furniture,715,3.333774876E7
1176,Tennis Racket,Sports,655,3.11563548E7
61,Dictionary,Books,754,3.900373009E7
1061,Mouse,Electronics,630,3.199473882E7
1341,Refrigerator,Home Appliances,645,3.173518372E7
3447,Speaker,Electronics,580,2.943288135E7
1340,Mobile Phone,Electronics,635,3.320131463E7
1986,Programming Book,Books,687,3.476522362E7
2840,Table,Furniture,705,3.534092205E7
1824,Monitor,Electronics,603,3.230397638E7
3598,Cricket Bat,Sports,691,3.410374209E7
3300,Refrigerator,Home Appliances,692,3.427952684E7
2843,Refrigerator,Home Appliances,819,4.035030747E7
2287,Novel,Books,690,3.340062857E7
2237,Dictionary,Books,722,3.766442091E7
2848,Tennis Racket,Sports,648,2.796288188E7
2256,Cricket Bat,Sports,763,4.139377673E7
237,Laptop,Electronics,654,3.322237325E7
2316,Dictionary,Books,682,3.443155904E7
3514,Tennis Racket,Sports,700,3.443697202E7
708,Jacket,Clothing,613,3.01540464E7
3307,Jeans,Clothing,591,3.203843974E7
1368,Dictionary,Books,606,3.035679585E7
3095,Tennis Racket,Sports,689,3.40117129E7
3092,Microwave,Home Appliances,647,3.146066203E7
1642,T-Shirt,Clothing,587,3.068685562E7
3334,Programming Book,Books,745,3.740742698E7
3161,Programming Book,Books,636,3.423131409E7
1218,Washing Machine,Home Appliances,683,3.069323094E7
2647,Jacket,Clothing,682,3.438019563E7
3836,Washing Machine,Home Appliances,651,3.001038076E7
2902,Office Desk,Furniture,661,3.883372215E7
3547,Football,Sports,700,3.020082163E7
1646,Programming Book,Books,576,3.123377428E7
604,Novel,Books,748,3.814099576E7
3574,Speaker,Electronics,822,3.949325212E7
1102,Mouse,Electronics,768,3.876434932E7
711,Sofa,Furniture,673,3.654538914E7
2132,Jeans,Clothing,571,2.858689138E7
1136,Jeans,Clothing,593,2.873018616E7
2538,Speaker,Electronics,705,3.583687301E7
410,Mixer,Home Appliances,668,3.232811626E7
4537,Cricket Bat,Sports,616,2.865413765E7
4078,Dictionary,Books,595,2.919563663E7
1904,Washing Machine,Home Appliances,621,3.241697152E7
221,Mouse,Electronics,708,3.582546296E7
1317,Office Chair,Furniture,550,2.923577242E7
2282,Mixer,Home Appliances,714,3.541082546E7
1249,Table,Furniture,571,3.138190918E7
2612,Mouse,Electronics,610,3.119473176E7
2837,Tablet,Electronics,679,3.345549162E7
877,Jacket,Clothing,695,3.214888565E7
839,Novel,Books,723,3.551719305E7
3770,Novel,Books,681,3.334379687E7
2569,Refrigerator,Home Appliances,786,3.890383664E7
4382,Office Desk,Furniture,639,3.319087474E7
4661,Sofa,Furniture,649,3.52659049E7
1359,Speaker,Electronics,675,3.646909442E7
3376,Cricket Bat,Sports,631,3.175007651E7
3605,Shirt,Clothing,599,3.144094096E7
2971,Mobile Phone,Electronics,540,2.956259603E7
3010,Programming Book,Books,624,3.328612233E7
2935,Data Science Book,Books,559,2.659619607E7
4715,Laptop,Electronics,562,2.701185995E7
4962,Table,Furniture,729,3.912691284E7
91,Table,Furniture,648,3.034386537E7
2987,Speaker,Electronics,720,3.926917498E7
4069,Sofa,Furniture,650,3.039856408E7
2623,Dictionary,Books,483,2.399342626E7
2756,Microwave,Home Appliances,529,2.52949946E7
2932,Table,Furniture,650,3.245782073E7
2214,Jeans,Clothing,832,3.778587356E7
3212,Novel,Books,666,3.593598878E7
2094,Gym Kit,Sports,719,2.774941157E7
2702,Cricket Bat,Sports,650,3.121182475E7
1171,Laptop,Electronics,736,3.784693628E7
4503,Cupboard,Furniture,599,3.179188828E7
2547,Programming Book,Books,681,3.602910459E7
4172,Jeans,Clothing,770,3.584325448E7
2620,Programming Book,Books,595,3.222179698E7
4497,Cricket Bat,Sports,699,3.323321477E7
3980,Shirt,Clothing,609,3.500264773E7
4604,Laptop,Electronics,579,2.715427036E7
1100,T-Shirt,Clothing,746,3.839754723E7
2009,Refrigerator,Home Appliances,633,3.107847357E7
1224,Table,Furniture,677,3.495543726E7
4723,Jeans,Clothing,651,3.08128969E7
456,Refrigerator,Home Appliances,649,3.322531625E7
373,Monitor,Electronics,719,3.313253924E7
2578,Microwave,Home Appliances,618,2.98933213E7
3244,Cricket Bat,Sports,760,3.343697193E7
4108,Office Desk,Furniture,710,3.848519698E7
1736,Table,Furniture,557,2.759497507E7
2365,Jacket,Clothing,640,3.410872311E7
4658,Jeans,Clothing,731,3.420805675E7
4729,Football,Sports,570,2.958008612E7
987,Football,Sports,687,3.446435615E7
104,Shirt,Clothing,640,3.498385877E7
2167,Microwave,Home Appliances,599,3.079589749E7
1967,Refrigerator,Home Appliances,630,3.356495909E7
283,Office Desk,Furniture,620,2.847742545E7
2207,Dictionary,Books,766,4.155135553E7
38,Refrigerator,Home Appliances,725,3.562131576E7
4845,Tablet,Electronics,573,2.756693565E7
133,Jeans,Clothing,698,3.816734104E7
4953,Mixer,Home Appliances,700,3.75994049E7
2821,Mixer,Home Appliances,712,3.346431946E7
4066,Table,Furniture,780,3.789775525E7
1766,Washing Machine,Home Appliances,701,3.332719989E7
3869,Mixer,Home Appliances,822,4.142087024E7
2511,Jeans,Clothing,600,2.97081143E7
1435,Shirt,Clothing,597,2.594833425E7
4671,Jacket,Clothing,580,2.837970039E7
591,Office Desk,Furniture,618,3.119591879E7
1282,Mixer,Home Appliances,729,3.376393558E7
1314,Washing Machine,Home Appliances,681,3.207452719E7
2223,Office Desk,Furniture,657,3.242604473E7
4799,Washing Machine,Home Appliances,708,3.338938344E7
2686,Office Chair,Furniture,811,4.171504845E7
1697,Cupboard,Furniture,725,3.3551243E7
3899,Mixer,Home Appliances,770,4.119223211E7
513,Office Desk,Furniture,624,2.782786249E7
1391,Office Desk,Furniture,787,3.523765128E7
3768,Sofa,Furniture,612,3.155598521E7
4800,Mouse,Electronics,713,3.387495529E7
1198,Refrigerator,Home Appliances,643,3.604885257E7
2708,Monitor,Electronics,785,4.075028101E7
3253,Mobile Phone,Electronics,636,3.407279476E7
3733,Dictionary,Books,623,3.113963037E7
3452,Table,Furniture,767,3.914048547E7
3873,Dictionary,Books,746,3.967559111E7
1032,Football,Sports,737,3.744394591E7
645,Gym Kit,Sports,557,2.410241659E7
2531,Office Desk,Furniture,601,2.957570601E7
1842,Mobile Phone,Electronics,662,3.275378947E7
1536,Keyboard,Electronics,684,3.294311723E7
3031,Office Desk,Furniture,752,3.958422002E7
4754,Microwave,Home Appliances,628,3.126094809E7
1521,Mixer,Home Appliances,675,3.390160199E7
988,Data Science Book,Books,684,3.406916829E7
712,Office Chair,Furniture,575,3.068415292E7
3864,Football,Sports,638,3.083911437E7
615,Monitor,Electronics,644,3.428383368E7
882,Jeans,Clothing,629,3.352731475E7
2003,Washing Machine,Home Appliances,638,3.011924453E7
2280,Cricket Bat,Sports,762,3.797298584E7
2828,Table,Furniture,711,3.644218756E7
4784,Shirt,Clothing,631,2.78157785E7
883,T-Shirt,Clothing,671,3.340062458E7
1548,Office Chair,Furniture,697,3.796429931E7
3921,Shirt,Clothing,630,3.280134339E7
2200,Keyboard,Electronics,661,3.111065163E7
1785,Microwave,Home Appliances,629,3.008188522E7
2110,Office Chair,Furniture,700,3.386891878E7
138,Jacket,Clothing,559,2.914139452E7
533,Programming Book,Books,605,2.858243212E7
4298,Microwave,Home Appliances,624,3.281957878E7
464,Data Science Book,Books,707,3.542896065E7
3718,Cricket Bat,Sports,524,2.83815057E7
4548,Mixer,Home Appliances,719,3.578695882E7
1054,Cupboard,Furniture,663,3.251973694E7
3837,T-Shirt,Clothing,836,3.918157156E7
990,Refrigerator,Home Appliances,740,3.742785824E7
535,Washing Machine,Home Appliances,690,3.283326436E7
2882,Data Science Book,Books,644,2.777369103E7
1844,Mixer,Home Appliances,677,3.488769705E7
4897,Microwave,Home Appliances,683,3.748285028E7
299,Data Science Book,Books,612,3.239796416E7
2438,T-Shirt,Clothing,656,3.115111743E7
4814,Jeans,Clothing,635,3.294849455E7
3787,Novel,Books,631,3.150431792E7
4115,Tennis Racket,Sports,647,2.865858761E7
2904,Speaker,Electronics,615,3.306181488E7
996,Novel,Books,610,2.848081831E7
4313,T-Shirt,Clothing,667,3.356381067E7
3762,Jacket,Clothing,666,3.404347502E7
4545,Novel,Books,590,3.059241229E7
3112,Laptop,Electronics,680,3.347621076E7
4288,Football,Sports,718,3.709490286E7
207,Tennis Racket,Sports,648,3.353526316E7
1893,Jacket,Clothing,591,3.07474814E7
2406,Novel,Books,678,3.651146123E7
4588,Speaker,Electronics,736,3.852286595E7
3785,Jacket,Clothing,656,3.222566623E7
1141,Dictionary,Books,623,2.703981132E7
1835,T-Shirt,Clothing,754,3.969123492E7
1850,Data Science Book,Books,611,3.470997693E7
4727,Jeans,Clothing,689,3.834690186E7
4532,Monitor,Electronics,680,3.382786973E7
1297,Gym Kit,Sports,625,3.040385453E7
494,Novel,Books,622,3.184036305E7
3440,Office Chair,Furniture,630,3.107978316E7
2982,Cupboard,Furniture,619,3.353467302E7
4253,Mobile Phone,Electronics,657,2.889363031E7
1373,Jacket,Clothing,669,3.359852565E7
2855,Cupboard,Furniture,659,3.606506758E7
2792,Washing Machine,Home Appliances,736,3.408174787E7
1247,Cupboard,Furniture,697,3.463804824E7
2995,Gym Kit,Sports,630,3.441376662E7
2525,Sofa,Furniture,620,3.197366434E7
4477,Data Science Book,Books,645,3.168910277E7
3906,Mobile Phone,Electronics,689,3.635868295E7
4202,Office Desk,Furniture,614,2.897252026E7
2370,Office Desk,Furniture,631,2.9971856E7
4907,Football,Sports,593,2.775051642E7
563,Laptop,Electronics,664,3.416365377E7
3462,Office Chair,Furniture,728,3.384985555E7
846,T-Shirt,Clothing,635,3.463015516E7
4823,T-Shirt,Clothing,659,3.426102973E7
3390,Keyboard,Electronics,667,3.314884266E7
974,Monitor,Electronics,726,3.389566963E7
667,Table,Furniture,598,3.439823412E7
2881,Cricket Bat,Sports,600,2.859610801E7
1018,Jacket,Clothing,725,4.189544249E7
4626,Office Desk,Furniture,632,2.958171608E7
1175,Cricket Bat,Sports,740,3.621773888E7
805,Gym Kit,Sports,574,2.882979997E7
1315,Mobile Phone,Electronics,673,3.433920812E7
1223,Gym Kit,Sports,547,2.670881172E7
3495,Tennis Racket,Sports,657,3.366110341E7
3976,Tennis Racket,Sports,844,4.099413268E7
3357,Table,Furniture,577,3.294444336E7
2735,Office Desk,Furniture,575,2.764957972E7
2377,Cricket Bat,Sports,611,3.149979829E7
3541,T-Shirt,Clothing,610,3.501084748E7
2667,Jeans,Clothing,604,3.146539872E7
4971,Office Chair,Furniture,681,3.424755864E7
3260,Sofa,Furniture,551,2.666896555E7
4329,Mouse,Electronics,747,3.770436605E7
357,Football,Sports,669,3.412310285E7
1932,Shirt,Clothing,656,3.458849905E7
3085,Keyboard,Electronics,621,3.230362058E7
4549,Programming Book,Books,721,3.481592383E7
419,Washing Machine,Home Appliances,674,3.44223861E7
3372,Speaker,Electronics,758,3.248555898E7
4674,Office Chair,Furniture,704,3.83250246E7
2384,Jeans,Clothing,666,3.619839892E7
3943,Cricket Bat,Sports,564,3.083136202E7
2910,Monitor,Electronics,682,3.502376649E7
3246,T-Shirt,Clothing,682,3.529580214E7
1278,Office Chair,Furniture,667,2.876583694E7
4227,Jacket,Clothing,625,3.05445798E7
4922,Jeans,Clothing,623,2.938726435E7
2140,Office Desk,Furniture,619,3.094702017E7
4183,T-Shirt,Clothing,614,3.442652078E7
3457,Dictionary,Books,799,4.124615155E7
4187,Refrigerator,Home Appliances,567,2.801672592E7
3610,Gym Kit,Sports,633,3.121747415E7
534,Refrigerator,Home Appliances,633,3.056791493E7
787,Mixer,Home Appliances,546,2.638948834E7
20,Programming Book,Books,567,3.083858691E7
4514,Speaker,Electronics,729,3.689231131E7
3189,Table,Furniture,663,3.237541914E7
1721,Washing Machine,Home Appliances,676,3.533896572E7
4263,Data Science Book,Books,649,3.098749303E7
383,Cricket Bat,Sports,638,3.51287216E7
1674,Cricket Bat,Sports,650,3.222001463E7
3949,Mixer,Home Appliances,730,3.527274437E7
4151,Football,Sports,698,3.375098558E7
3416,Cricket Bat,Sports,665,3.419422115E7
1195,Speaker,Electronics,645,3.113240145E7
3123,Mouse,Electronics,576,3.079491752E7
4297,Football,Sports,565,2.763724311E7
193,Monitor,Electronics,734,3.409854957E7
4591,T-Shirt,Clothing,680,3.279312193E7
2677,Programming Book,Books,589,2.887456613E7
2075,Tennis Racket,Sports,652,3.375770809E7
1514,Office Chair,Furniture,685,3.449461703E7
3406,Tennis Racket,Sports,623,2.899197187E7
3471,Laptop,Electronics,668,2.948662657E7
1118,Speaker,Electronics,668,3.49070775E7
922,Sofa,Furniture,694,3.53100436E7
1501,Jacket,Clothing,599,3.04815628E7
512,Mouse,Electronics,734,3.287368961E7
646,Keyboard,Electronics,634,3.412274402E7
3861,Dictionary,Books,720,3.394952792E7
3625,Dictionary,Books,757,3.645702588E7
4130,Office Desk,Furniture,563,3.032915337E7
823,Laptop,Electronics,600,3.397139189E7
570,Microwave,Home Appliances,572,3.194373652E7
3945,Data Science Book,Books,589,2.892545324E7
3711,Laptop,Electronics,774,3.903066007E7
3,T-Shirt,Clothing,629,3.520246035E7
1079,Laptop,Electronics,742,3.933592553E7
2355,Football,Sports,797,3.866306522E7
4476,Shirt,Clothing,706,3.422468069E7
240,Tennis Racket,Sports,667,3.26625354E7
4023,Mixer,Home Appliances,592,2.933800747E7
1243,Programming Book,Books,683,3.049892593E7
1067,T-Shirt,Clothing,623,2.906110739E7
3084,Washing Machine,Home Appliances,851,4.134440739E7
511,Cupboard,Furniture,639,3.370209959E7
3456,Dictionary,Books,609,3.101558701E7
1509,Novel,Books,609,3.147430227E7
4216,Washing Machine,Home Appliances,723,3.67327358E7
2330,Data Science Book,Books,649,3.374925668E7
2777,Speaker,Electronics,708,3.502451808E7
1122,Football,Sports,535,2.652507576E7
3151,Football,Sports,723,3.368154453E7
1937,Shirt,Clothing,703,3.509123552E7
686,Sofa,Furniture,612,3.233759077E7
4201,Refrigerator,Home Appliances,514,2.762595037E7
2556,Microwave,Home Appliances,628,2.721442031E7
293,T-Shirt,Clothing,610,3.088168271E7
1586,Refrigerator,Home Appliances,661,2.876256871E7
831,Sofa,Furniture,668,3.224649064E7
418,Sofa,Furniture,628,3.169123979E7
4749,Gym Kit,Sports,654,3.180304257E7
2178,Novel,Books,688,3.117683395E7
3011,Office Desk,Furniture,554,3.021564346E7
2230,Table,Furniture,753,3.788368596E7
3323,Mobile Phone,Electronics,651,3.191847849E7
2082,Table,Furniture,716,4.071157665E7
864,Sofa,Furniture,640,3.339026714E7
2098,Monitor,Electronics,791,3.932298457E7
3344,T-Shirt,Clothing,659,3.302349565E7
3737,Refrigerator,Home Appliances,645,3.257035778E7
1464,Dictionary,Books,679,3.363087567E7
4085,Mobile Phone,Electronics,604,2.951251991E7
2413,Jacket,Clothing,603,2.780306928E7
439,Laptop,Electronics,744,3.6241069E7
3876,Dictionary,Books,557,2.859597766E7
2793,T-Shirt,Clothing,628,2.98801981E7
1031,Novel,Books,735,3.72993578E7
142,Shirt,Clothing,594,2.938139895E7
3552,Mixer,Home Appliances,707,3.324369516E7
3320,Tennis Racket,Sports,702,3.46173012E7
4456,Gym Kit,Sports,648,3.660800794E7
1833,Jeans,Clothing,755,3.404676241E7
3941,Mixer,Home Appliances,687,3.367073324E7
1232,Mouse,Electronics,795,4.058984943E7
2663,Data Science Book,Books,711,3.499282774E7
2779,Refrigerator,Home Appliances,588,2.904994011E7
4306,Washing Machine,Home Appliances,583,2.913657217E7
2326,Monitor,Electronics,715,3.636073454E7
872,Data Science Book,Books,649,3.273080455E7
2915,T-Shirt,Clothing,700,3.636887296E7
4478,Programming Book,Books,690,3.372769267E7
2790,Football,Sports,681,3.281819398E7
4291,Jacket,Clothing,617,3.350893257E7
3806,Tennis Racket,Sports,605,2.779436821E7
1044,Jacket,Clothing,586,3.42889805E7
833,Washing Machine,Home Appliances,513,2.470981147E7
3110,Microwave,Home Appliances,560,3.233468485E7
1924,Mobile Phone,Electronics,611,2.918295589E7
2924,Washing Machine,Home Appliances,741,3.664937286E7
203,Jeans,Clothing,715,3.817876078E7
4336,Gym Kit,Sports,694,3.501348892E7
4136,Mouse,Electronics,795,3.678543747E7
786,Shirt,Clothing,576,3.20028277E7
4683,Washing Machine,Home Appliances,691,3.300368075E7
3094,Tablet,Electronics,646,2.982475682E7
2895,Cricket Bat,Sports,919,4.424039769E7
3729,Refrigerator,Home Appliances,759,3.745756396E7
962,Mobile Phone,Electronics,619,2.741962498E7
3020,Refrigerator,Home Appliances,611,3.404680931E7
387,Refrigerator,Home Appliances,788,4.064572347E7
239,Football,Sports,640,3.154865955E7
294,Cupboard,Furniture,564,2.426204436E7
4334,Mixer,Home Appliances,660,3.081022145E7
2387,Gym Kit,Sports,738,4.049698948E7
2653,Refrigerator,Home Appliances,593,2.916946248E7
2781,Office Chair,Furniture,737,3.482180188E7
